Name,Address,Bing Maps URL,Latitude,Longitude,Phone
Nav Jivan Medical & General Stores,"OM Sadanand Apartment, Shop NO 6, Ground Floor, Ideal Park, P K, Road, NR Deepak Hospital, Mira Road East, Mira Bhayander Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.29379653930664%7E72.86212921142578&lvl=17.0&q=Nav%20Jivan%20Medical%20%26%20General%20Stores%20%2C%20OM%20Sadanand%20Apartment%2C%20Shop%20NO%206%2C%20Ground%20Floor%2C%20Ideal%20Park%2C%20P%20K%2C%20Road%2C%20NR%20Deepak%20Hospital%2C%20Mira%20Road%20East%2C%20Mira%20Bhayander%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.29379654,72.86212921,
The Lung Point (Chest Clinic),"Shop Number 1, Varsha Tower, Near Holy Cross Family School, Sheetal Nagar, Mira Road East, Mira Bhayandar, Maharashtra",https://www.bing.com/maps?cp=19.283140182495117%7E72.85706329345703&lvl=17.0&q=The%20Lung%20Point%20(Chest%20Clinic)%20%2C%20Shop%20Number%201%2C%20Varsha%20Tower%2C%20Near%20Holy%20Cross%20Family%20School%2C%20Sheetal%20Nagar%2C%20Mira%20Road%20East%2C%20Mira%20Bhayandar%2C%20Maharashtra,19.28314018,72.85706329,
Healthcare Medical Centre and Diagnostics,"A-102, 1st Floor, Junction, Nilangi Apartment, Kandarpada, Dahisar West, Mumbai, Maharashtra",https://www.bing.com/maps?cp=19.24744415283203%7E72.85816192626953&lvl=17.0&q=Healthcare%20Medical%20Centre%20and%20Diagnostics%20%2C%20A-102%2C%201st%20Floor%2C%20Junction%2C%20Nilangi%20Apartment%2C%20Kandarpada%2C%20Dahisar%20West%2C%20Mumbai%2C%20Maharashtra,19.24744415,72.85816193,
Khushi Medical,"Shop No.02, Ground Floor, Gopal Vihar, Dahisar West, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.246721267700195%7E72.85143280029297&lvl=17.0&q=Khushi%20Medical%20%2C%20Shop%20No.02%2C%20Ground%20Floor%2C%20Gopal%20Vihar%2C%20Dahisar%20West%2C%20Mumbai%2C%20Maharashtra%20400068,19.24672127,72.8514328,093266 97587
Precise Diagnostic,"101, Saichirag CHS, Queens Park, Miraroad, Mirabhayander Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.285539627075195%7E72.86469268798828&lvl=17.0&q=Precise%20Diagnostic%20%2C%20101%2C%20Saichirag%20CHS%2C%20Queens%20Park%2C%20Miraroad%2C%20Mirabhayander%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.28553963,72.86469269,097692 77229
Smile Studio,"Ss Studio Mira Road, Thane, Maharashtra, Indien, Maharashtra 401107",https://www.bing.com/maps?cp=19.281774520874023%7E72.86076354980469&lvl=17.0&q=Smile%20Studio%20%2C%20Ss%20Studio%20Mira%20Road%2C%20Thane%2C%20Maharashtra%2C%20Indien%2C%20Maharashtra%20401107,19.28177452,72.86076355,080808 08212
Al Shifa Bone Setter Clinic,"4, Shrikant Dhadwe Road, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.282461166381836%7E72.85795593261719&lvl=17.0&q=Al%20Shifa%20Bone%20Setter%20Clinic%20%2C%204%2C%20Shrikant%20Dhadwe%20Road%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28246117,72.85795593,099879 51347
Abidi Clinic,"Building No.5-b, Narendra Park Venus, Lodha Rd, Naya Nagar, Mira Road, Maharashtra 401107",https://www.bing.com/maps?cp=19.28645133972168%7E72.85859680175781&lvl=17.0&q=Abidi%20Clinic%20%2C%20Building%20No.5-b%2C%20Narendra%20Park%20Venus%2C%20Lodha%20Rd%2C%20Naya%20Nagar%2C%20Mira%20Road%2C%20Maharashtra%20401107,19.28645134,72.8585968,022 6421 7682
Tehrim Clinic,"Lodha Road, Ganga Complex Masjid, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.28972625732422%7E72.85763549804688&lvl=17.0&q=Tehrim%20Clinic%20%2C%20Lodha%20Road%2C%20Ganga%20Complex%20Masjid%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28972626,72.8576355,
Family Clinic,"Masjid Usman Road, Orchid Multispeciality Hospital, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.29020881652832%7E72.85841369628906&lvl=17.0&q=Family%20Clinic%20%2C%20Masjid%20Usman%20Road%2C%20Orchid%20Multispeciality%20Hospital%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29020882,72.8584137,
Barkat Medical,"Shop No 3, Saryu Sargam Chs Ltd, Lodha Road, Next To Sita Park, Naya Nagar, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.287883758544922%7E72.85791015625&lvl=17.0&q=Barkat%20Medical%20%2C%20Shop%20No%203%2C%20Saryu%20Sargam%20Chs%20Ltd%2C%20Lodha%20Road%2C%20Next%20To%20Sita%20Park%2C%20Naya%20Nagar%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28788376,72.85791016,
Barkaat Clinic,"2, Noorpur Road, Holy Cross Convent School, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.287975311279297%7E72.85603332519531&lvl=17.0&q=Barkaat%20Clinic%20%2C%202%2C%20Noorpur%20Road%2C%20Holy%20Cross%20Convent%20School%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28797531,72.85603333,
Dr Abdul Khalique Clinic,"Lodha Road, Patriot High School, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.290910720825195%7E72.8570327758789&lvl=17.0&q=Dr%20Abdul%20Khalique%20Clinic%20%2C%20Lodha%20Road%2C%20Patriot%20High%20School%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29091072,72.85703278,
Savitri Clinic,"Shop Number .13, 14, Golden Fleece, Queen's Park Road, Mira Road, Mumbai 401107",https://www.bing.com/maps?cp=19.291797637939453%7E72.8646240234375&lvl=17.0&q=Savitri%20Clinic%20%2C%20Shop%20Number%20.13%2C%2014%2C%20Golden%20Fleece%2C%20Queen's%20Park%20Road%2C%20Mira%20Road%2C%20Mumbai%20401107,19.29179764,72.86462402,022 2811 2212
Yaa Shafi an Noor Clinic,"Shop NO 01 JAY Natraj Tower CHS LTD, Geeta Nagar Phase-1 OPP Sunrock-D, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.28816795349121%7E72.86113739013672&lvl=17.0&q=Yaa%20Shafi%20an%20Noor%20Clinic%20%2C%20Shop%20NO%2001%20JAY%20Natraj%20Tower%20CHS%20LTD%2C%20Geeta%20Nagar%20Phase-1%20OPP%20Sunrock-D%2C%20Thane%2C%20Maharashtra%20401107,19.28816795,72.86113739,077387 36829
Pakistan Society of Internal Medicine,"Vogue Tower 15-C 2 MM Alam Road, Gulberg III Lahore, Lahore",https://www.bing.com/maps?cp=19.291709899902344%7E72.85719299316406&lvl=17.0&q=Pakistan%20Society%20of%20Internal%20Medicine%20%2C%20Vogue%20Tower%2015-C%202%20MM%20Alam%20Road%2C%20Gulberg%20III%20Lahore%2C%20Lahore,19.2917099,72.85719299,0321 4055243
Dr.Sameer N Gandhi's Clinic,"Sh42, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.29439353942871%7E72.86001586914062&lvl=17.0&q=Dr.Sameer%20N%20Gandhi's%20Clinic%20%2C%20Sh42%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29439354,72.86001587,
Agilus Diagnostics-Mira Road,"Shree Vakratund CHS, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.294815063476562%7E72.85872650146484&lvl=17.0&q=Agilus%20Diagnostics-Mira%20Road%20%2C%20Shree%20Vakratund%20CHS%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.29481506,72.8587265,080 6253 6242
Astakem Labs,"Flat No 302 New Rahul Chs, Pokar Complex, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.281963348388672%7E72.85710906982422&lvl=17.0&q=Astakem%20Labs%20%2C%20Flat%20No%20302%20New%20Rahul%20Chs%2C%20Pokar%20Complex%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.28196335,72.85710907,
Renuka Hospital Services,"C\203, Mira Bhayander, Beverly Park, Near Rbk School, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.290559768676758%7E72.86310577392578&lvl=17.0&q=Renuka%20Hospital%20Services%20%2C%20C%5C203%2C%20Mira%20Bhayander%2C%20Beverly%20Park%2C%20Near%20Rbk%20School%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.29055977,72.86310577,
Vyankatesh Medical and Opticians,"Damodar Market, Laxmi Narayan Lodge, Station Road, Pandharpur, Maharashtra 413304",https://www.bing.com/maps?cp=19.286649703979492%7E72.86692810058594&lvl=17.0&q=Vyankatesh%20Medical%20and%20Opticians%20%2C%20Damodar%20Market%2C%20Laxmi%20Narayan%20Lodge%2C%20Station%20Road%2C%20Pandharpur%2C%20Maharashtra%20413304,19.2866497,72.8669281,
Crown Health Care Disposables,"Bhayandar East, Mumbai, Maharashtra 401105",https://www.bing.com/maps?cp=19.295608520507812%7E72.85773468017578&lvl=17.0&q=Crown%20Health%20Care%20Disposables%20%2C%20Bhayandar%20East%2C%20Mumbai%2C%20Maharashtra%20401105,19.29560852,72.85773468,097026 67544
Causes and Cure,"Tanwar Hospital, Physiotherapy Department, Mira Bhayandar Rd, Queens Park, Mira Road, Thane, Maharashtra",https://www.bing.com/maps?cp=19.292072296142578%7E72.8620376586914&lvl=17.0&q=Causes%20and%20Cure%20%2C%20Tanwar%20Hospital%2C%20Physiotherapy%20Department%2C%20Mira%20Bhayandar%20Rd%2C%20Queens%20Park%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra,19.2920723,72.86203766,082869 35364
ishna Diagnostic centre and health care,"Shop no 5 Siddhi Enclave Opp RBK Global School, Indralok Phase 6 Bhayander East, Mira Bhayander, Maharashtra 401105",https://www.bing.com/maps?cp=19.291702270507812%7E72.8664779663086&lvl=17.0&q=ishna%20Diagnostic%20centre%20and%20health%20care%20%2C%20Shop%20no%205%20Siddhi%20Enclave%20Opp%20RBK%20Global%20School%2C%20Indralok%20Phase%206%20Bhayander%20East%2C%20Mira%20Bhayander%2C%20Maharashtra%20401105,19.29170227,72.86647797,079770 43796
A J Diagnostics,"Masjid Usman Road, Mother Teresa School, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.290565490722656%7E72.85921478271484&lvl=17.0&q=A%20J%20Diagnostics%20%2C%20Masjid%20Usman%20Road%2C%20Mother%20Teresa%20School%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29056549,72.85921478,022 2812 2213
Krishna Kripa,"A-Sh-3, Pushpa Niketan Chs Ltd, Opp Salasar Brij Bhoomi, Temba Hospital Road, Bhayander West, Thane, Maharashtra 401101",https://www.bing.com/maps?cp=19.296171188354492%7E72.85230255126953&lvl=17.0&q=Krishna%20Kripa%20%2C%20A-Sh-3%2C%20Pushpa%20Niketan%20Chs%20Ltd%2C%20Opp%20Salasar%20Brij%20Bhoomi%2C%20Temba%20Hospital%20Road%2C%20Bhayander%20West%2C%20Thane%2C%20Maharashtra%20401101,19.29617119,72.85230255,
Mamujee Clinic,"Jangid Complex Road, Canara Bank, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.27653694152832%7E72.87093353271484&lvl=17.0&q=Mamujee%20Clinic%20%2C%20Jangid%20Complex%20Road%2C%20Canara%20Bank%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.27653694,72.87093353,022 2812 1190
Sai Yash Hospital,"Mira Bhayandar, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.278369903564453%7E72.87295532226562&lvl=17.0&q=Sai%20Yash%20Hospital%20%2C%20Mira%20Bhayandar%2C%20Thane%2C%20Maharashtra%20401107,19.2783699,72.87295532,0251 244 2247
Sai Siddhi Clinic,"94/95, Srishti Road, Silver Park Bus Stop, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.281368255615234%7E72.87250518798828&lvl=17.0&q=Sai%20Siddhi%20Clinic%20%2C%2094%2F95%2C%20Srishti%20Road%2C%20Silver%20Park%20Bus%20Stop%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28136826,72.87250519,081040 26921
Piles Clinic,"002, Bldg No. 18, Sector 10, Shanti Nagar, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.286334991455078%7E72.86885070800781&lvl=17.0&q=Piles%20Clinic%20%2C%20002%2C%20Bldg%20No.%2018%2C%20Sector%2010%2C%20Shanti%20Nagar%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28633499,72.86885071,022 6524 3141
Parmi Ayurvedic&Panchakarma Clinic Mira Road,"B-002, Sheetal Classic, Mtnl Road, Sheetal Nagar, Mira Road, Maharashtra 401107",https://www.bing.com/maps?cp=19.283212661743164%7E72.8658218383789&lvl=17.0&q=Parmi%20Ayurvedic%26Panchakarma%20Clinic%20Mira%20Road%20%2C%20B-002%2C%20Sheetal%20Classic%2C%20Mtnl%20Road%2C%20Sheetal%20Nagar%2C%20Mira%20Road%2C%20Maharashtra%20401107,19.28321266,72.86582184,098925 93938
Gastrocare Clinic,"Bank Of Baroda, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.287893295288086%7E72.86964416503906&lvl=17.0&q=Gastrocare%20Clinic%20%2C%20Bank%20Of%20Baroda%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.2878933,72.86964417,089754 12448
Ma Shree Gajan Mata Medical and General Stores,"Shop NO -20 Ground Floor, J D Apartment, House NO 1039, Salwad Chitralaya, Thane, Maharashtra 401506",https://www.bing.com/maps?cp=19.244884490966797%7E72.84873962402344&lvl=17.0&q=Ma%20Shree%20Gajan%20Mata%20Medical%20and%20General%20Stores%20%2C%20Shop%20NO%20-20%20Ground%20Floor%2C%20J%20D%20Apartment%2C%20House%20NO%201039%2C%20Salwad%20Chitralaya%2C%20Thane%2C%20Maharashtra%20401506,19.24488449,72.84873962,099602 55205
Prakash Medical,"Ground Floor, Shop No 8/9, Kadam Kunj Chs Ltd, Link Road, Yogeshwar Restaurant, Katrap, Badlapur, Thane, Maharashtra 421503",https://www.bing.com/maps?cp=19.24587059020996%7E72.84532165527344&lvl=17.0&q=Prakash%20Medical%20%2C%20Ground%20Floor%2C%20Shop%20No%208%2F9%2C%20Kadam%20Kunj%20Chs%20Ltd%2C%20Link%20Road%2C%20Yogeshwar%20Restaurant%2C%20Katrap%2C%20Badlapur%2C%20Thane%2C%20Maharashtra%20421503,19.24587059,72.84532166,
Nageshwar Medical and General Store,"Shop No.D\4, Grd Flr, Gorai (1) Swapnagandha Chsl, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.22872543334961%7E72.82845306396484&lvl=17.0&q=Nageshwar%20Medical%20and%20General%20Store%20%2C%20Shop%20No.D%5C4%2C%20Grd%20Flr%2C%20Gorai%20(1)%20Swapnagandha%20Chsl%2C%20Mumbai%2C%20Maharashtra%20400092,19.22872543,72.82845306,
Dr Saziya Salmani's Homoeopathic Clinic,"104, Jaspin Apt, Bhayandar West, Uttan, Thane, Maharashtra 401106",https://www.bing.com/maps?cp=19.27550506591797%7E72.79582977294922&lvl=17.0&q=Dr%20Saziya%20Salmani's%20Homoeopathic%20Clinic%20%2C%20104%2C%20Jaspin%20Apt%2C%20Bhayandar%20West%2C%20Uttan%2C%20Thane%2C%20Maharashtra%20401106,19.27550507,72.79582977,
New Satvik Medical and General Stores,"S.NO.151(10/2B/3)138 Gunjal Hospitel, Ground Floor, AT/Post- Sangamner, Ahmednagar, Maharashtra 422605",https://www.bing.com/maps?cp=19.226900100708008%7E72.8253173828125&lvl=17.0&q=New%20Satvik%20Medical%20and%20General%20Stores%20%2C%20S.NO.151(10%2F2B%2F3)138%20Gunjal%20Hospitel%2C%20Ground%20Floor%2C%20AT%2FPost-%20Sangamner%2C%20Ahmednagar%2C%20Maharashtra%20422605,19.2269001,72.82531738,099600 60550
Sharada Medical Store,"Shop No.D-1 Grd Flr, Gorai Samruddhi Chsl Plot No.134, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.22826385498047%7E72.82844543457031&lvl=17.0&q=Sharada%20Medical%20Store%20%2C%20Shop%20No.D-1%20Grd%20Flr%2C%20Gorai%20Samruddhi%20Chsl%20Plot%20No.134%2C%20Mumbai%2C%20Maharashtra%20400092,19.22826385,72.82844543,
Sairath Medical & General Stores,"Abhinandan CHS, Plot NO 40, Room NO C 12, Mumbai Suburban, Gorai 1, Borivali West, Mumbai, Maharashtra 400091",https://www.bing.com/maps?cp=19.23102569580078%7E72.82893371582031&lvl=17.0&q=Sairath%20Medical%20%26%20General%20Stores%20%2C%20Abhinandan%20CHS%2C%20Plot%20NO%2040%2C%20Room%20NO%20C%2012%2C%20Mumbai%20Suburban%2C%20Gorai%201%2C%20Borivali%20West%2C%20Mumbai%2C%20Maharashtra%20400091,19.2310257,72.82893372,
Shri Sai Salasar Ambulance Service,"Mauli Niwas Murdhavadi Uttan Road Bhayander, Thane, Maharashtra 401101",https://www.bing.com/maps?cp=19.277311325073242%7E72.79694366455078&lvl=17.0&q=Shri%20Sai%20Salasar%20Ambulance%20Service%20%2C%20Mauli%20Niwas%20Murdhavadi%20Uttan%20Road%20Bhayander%2C%20Thane%2C%20Maharashtra%20401101,19.27731133,72.79694366,086523 00706
Allwin Medical Devices Private Limited,"Surgimedik House, 53 Cd Kandivali Industrial Estat Charkop Kandivali (West), Mumbai 400067",https://www.bing.com/maps?cp=19.208242416381836%7E72.82036590576172&lvl=17.0&q=Allwin%20Medical%20Devices%20Private%20Limited%20%2C%20Surgimedik%20House%2C%2053%20Cd%20Kandivali%20Industrial%20Estat%20Charkop%20Kandivali%20(West)%2C%20Mumbai%20400067,19.20824242,72.82036591,080 4837 2588
Amar Medical&General Stores,"Eksar Road, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.23681640625%7E72.84579467773438&lvl=17.0&q=Amar%20Medical%26General%20Stores%20%2C%20Eksar%20Road%2C%20Mumbai%2C%20Maharashtra%20400092,19.23681641,72.84579468,022 2890 7462
Healthcare Medical Centre and Diagnostics,"Yogi Avenue, 1st Floor Yogi Nagar Borivali West, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.23423957824707%7E72.84394073486328&lvl=17.0&q=Healthcare%20Medical%20Centre%20and%20Diagnostics%20%2C%20Yogi%20Avenue%2C%201st%20Floor%20Yogi%20Nagar%20Borivali%20West%2C%20Mumbai%2C%20Maharashtra%20400092,19.23423958,72.84394073,079773 66923
Shree Ganesh Medical&General Stores,"Govind Tower, Shop NO 3, Mumbai, Maharashtra 400103",https://www.bing.com/maps?cp=19.241783142089844%7E72.84635925292969&lvl=17.0&q=Shree%20Ganesh%20Medical%26General%20Stores%20%2C%20Govind%20Tower%2C%20Shop%20NO%203%2C%20Mumbai%2C%20Maharashtra%20400103,19.24178314,72.84635925,022 2846 0848
Sarwadyna Medical Store,"Shop NO 1, Plot NO 7-C, Sector 06, Koparkhairne, Navi Mumbai, Thane, Maharashtra 400709",https://www.bing.com/maps?cp=19.218416213989258%7E72.83393859863281&lvl=17.0&q=Sarwadyna%20Medical%20Store%20%2C%20Shop%20NO%201%2C%20Plot%20NO%207-C%2C%20Sector%2006%2C%20Koparkhairne%2C%20Navi%20Mumbai%2C%20Thane%2C%20Maharashtra%20400709,19.21841621,72.8339386,
Electronic Medical Control,"188/1 Neelkant Coop Hsg Soc, Akurli Road, Mumbai, Maharashtra 400101",https://www.bing.com/maps?cp=19.21893882751465%7E72.84000396728516&lvl=17.0&q=Electronic%20Medical%20Control%20%2C%20188%2F1%20Neelkant%20Coop%20Hsg%20Soc%2C%20Akurli%20Road%2C%20Mumbai%2C%20Maharashtra%20400101,19.21893883,72.84000397,098202 17444
Shivani Medical Centre,"Padma Nagar, Borivali West, Mumbai, Maharashtra 400092, India, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.219396591186523%7E72.84033203125&lvl=17.0&q=Shivani%20Medical%20Centre%20%2C%20Padma%20Nagar%2C%20Borivali%20West%2C%20Mumbai%2C%20Maharashtra%20400092%2C%20India%2C%20Mumbai%2C%20Maharashtra%20400092,19.21939659,72.84033203,022 2898 4586
OMKAR MEDICAL,"Varad Apartment, Shop NO 3, Palghar, Near Govt Hospital, Saphale, Palghar, Maharashtra 401102",https://www.bing.com/maps?cp=19.247087478637695%7E72.84886169433594&lvl=17.0&q=OMKAR%20MEDICAL%20%2C%20Varad%20Apartment%2C%20Shop%20NO%203%2C%20Palghar%2C%20Near%20Govt%20Hospital%2C%20Saphale%2C%20Palghar%2C%20Maharashtra%20401102,19.24708748,72.84886169,
Shree Yash Medical&General Stores,"Gorai Dattaguru Society, Shop NO3 Plot NO 15, RSC 19 Gorai II, Borivali West, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.231300354003906%7E72.82894134521484&lvl=17.0&q=Shree%20Yash%20Medical%26General%20Stores%20%2C%20Gorai%20Dattaguru%20Society%2C%20Shop%20NO3%20Plot%20NO%2015%2C%20RSC%2019%20Gorai%20II%2C%20Borivali%20West%2C%20Mumbai%2C%20Maharashtra%20400092,19.23130035,72.82894135,
Ashadeep Medical&General Stores,"Shop No. 9, Grd Flr, Sahkar Niwas Co\op Housing Society Limited, Plot No. 160 & 161, Mumbai, Maharashtra 400104",https://www.bing.com/maps?cp=19.2311954498291%7E72.82614135742188&lvl=17.0&q=Ashadeep%20Medical%26General%20Stores%20%2C%20Shop%20No.%209%2C%20Grd%20Flr%2C%20Sahkar%20Niwas%20Co%5Cop%20Housing%20Society%20Limited%2C%20Plot%20No.%20160%20%26%20161%2C%20Mumbai%2C%20Maharashtra%20400104,19.23119545,72.82614136,
SHIV SAMARTH MEDICAL,"Shop No.10, Ground Floor, Prathamesh Leela Chsl, Borivali West, Mumbai, Maharashtra 400091",https://www.bing.com/maps?cp=19.227506637573242%7E72.8389663696289&lvl=17.0&q=SHIV%20SAMARTH%20MEDICAL%20%2C%20Shop%20No.10%2C%20Ground%20Floor%2C%20Prathamesh%20Leela%20Chsl%2C%20Borivali%20West%2C%20Mumbai%2C%20Maharashtra%20400091,19.22750664,72.83896637,099304 65738
Borivali Medical Brotherhood,"Doctor's House, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.225610733032227%7E72.84742736816406&lvl=17.0&q=Borivali%20Medical%20Brotherhood%20%2C%20Doctor's%20House%2C%20Mumbai%2C%20Maharashtra%20400092,19.22561073,72.84742737,022 2898 4887
Dhiraj Education and Medical Welfare Trust,"C/202, Amazon Apartment, Jairaj Nagar, Borivali West, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.230314254760742%7E72.84429931640625&lvl=17.0&q=Dhiraj%20Education%20and%20Medical%20Welfare%20Trust%20%2C%20C%2F202%2C%20Amazon%20Apartment%2C%20Jairaj%20Nagar%2C%20Borivali%20West%2C%20Mumbai%2C%20Maharashtra%20400092,19.23031425,72.84429932,098333 92475
SHREESAMARTHKRUPA,"Ratnadeep CHS, A-22/ Plot NO 192, Gorai Sector 2, Borivali West, Mumbai, Maharashtra 400092",https://www.bing.com/maps?cp=19.241004943847656%7E72.79700469970703&lvl=17.0&q=SHREESAMARTHKRUPA%20%2C%20Ratnadeep%20CHS%2C%20A-22%2F%20Plot%20NO%20192%2C%20Gorai%20Sector%202%2C%20Borivali%20West%2C%20Mumbai%2C%20Maharashtra%20400092,19.24100494,72.7970047,
Akash Medical and General Store,"Dattatraya APT, A/302, 3, W S Road NR Mulgaonkar Hospital, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.245962142944336%7E72.85871887207031&lvl=17.0&q=Akash%20Medical%20and%20General%20Store%20%2C%20Dattatraya%20APT%2C%20A%2F302%2C%203%2C%20W%20S%20Road%20NR%20Mulgaonkar%20Hospital%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.24596214,72.85871887,
Atul Medical & General Stores,"Bazar Peth, 00, Palghar, Kacheri Road, Vasai West, Palghar, Maharashtra 401201",https://www.bing.com/maps?cp=19.342214584350586%7E72.80498504638672&lvl=17.0&q=Atul%20Medical%20%26%20General%20Stores%20%2C%20Bazar%20Peth%2C%2000%2C%20Palghar%2C%20Kacheri%20Road%2C%20Vasai%20West%2C%20Palghar%2C%20Maharashtra%20401201,19.34221458,72.80498505,
Dr Shirley Joseph Gonsalves Clinic,"Bank Of Baroda, Vasai West, Mumbai, Maharashtra 401201",https://www.bing.com/maps?cp=19.3427677154541%7E72.80310821533203&lvl=17.0&q=Dr%20Shirley%20Joseph%20Gonsalves%20Clinic%20%2C%20Bank%20Of%20Baroda%2C%20Vasai%20West%2C%20Mumbai%2C%20Maharashtra%20401201,19.34276772,72.80310822,
Radhika Medical Storsh,"Plot No 214, Shop No 5, Sector 6, Ganeshnagar, Kutch, Gujarat 370201",https://www.bing.com/maps?cp=19.218347549438477%7E72.82864379882812&lvl=17.0&q=Radhika%20Medical%20Storsh%20%2C%20Plot%20No%20214%2C%20Shop%20No%205%2C%20Sector%206%2C%20Ganeshnagar%2C%20Kutch%2C%20Gujarat%20370201,19.21834755,72.8286438,
Quantum Pathology LLP,"Off2Jayshreesalasarvrinda, Vanchsbrijbhoomiopp.Maxus, Bhayander West, Thane, Maharashtra 401101",https://www.bing.com/maps?cp=19.297077178955078%7E72.84320068359375&lvl=17.0&q=Quantum%20Pathology%20LLP%20%2C%20Off2Jayshreesalasarvrinda%2C%20Vanchsbrijbhoomiopp.Maxus%2C%20Bhayander%20West%2C%20Thane%2C%20Maharashtra%20401101,19.29707718,72.84320068,
Lord Shiva Pharmaceuticals,"A\8, 002, Prem Kiran Building, Shanti Nagar, Sector 2, Near Sanjivani Hospital, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.270774841308594%7E72.8724594116211&lvl=17.0&q=Lord%20Shiva%20Pharmaceuticals%20%2C%20A%5C8%2C%20002%2C%20Prem%20Kiran%20Building%2C%20Shanti%20Nagar%2C%20Sector%202%2C%20Near%20Sanjivani%20Hospital%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27077484,72.87245941,
Aaiji Medical & General Stores,"Ostwal Avenue BHD, Akash Nidhi Complex, C-SH 22, Ground Floor, Ramdev Park Road, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.298755645751953%7E72.87226104736328&lvl=17.0&q=Aaiji%20Medical%20%26%20General%20Stores%20%2C%20Ostwal%20Avenue%20BHD%2C%20Akash%20Nidhi%20Complex%2C%20C-SH%2022%2C%20Ground%20Floor%2C%20Ramdev%20Park%20Road%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.29875565,72.87226105,088987 30961
Elina Medical Agency,"Sita Nagar Chsl, Shop NO A/004, Navghar Cross Road, Bhayander, East, Thane, Maharashtra 401105",https://www.bing.com/maps?cp=19.306182861328125%7E72.86141967773438&lvl=17.0&q=Elina%20Medical%20Agency%20%2C%20Sita%20Nagar%20Chsl%2C%20Shop%20NO%20A%2F004%2C%20Navghar%20Cross%20Road%2C%20Bhayander%2C%20East%2C%20Thane%2C%20Maharashtra%20401105,19.30618286,72.86141968,
